"id","name","parent_id","parent_name","gparent_id"
28239,"Barton County, KS",28234,"Counties",27298
28240,"Bourbon County, KS",28234,"Counties",27298
28241,"Brown County, KS",28234,"Counties",27298
28242,"Butler County, KS",28234,"Counties",27298
28243,"Chase County, KS",28234,"Counties",27298
28244,"Chautauqua County, KS",28234,"Counties",27298
28245,"Cherokee County, KS",28234,"Counties",27298
28246,"Cheyenne County, KS",28234,"Counties",27298
28247,"Clark County, KS",28234,"Counties",27298
28248,"Clay County, KS",28234,"Counties",27298
28249,"Cloud County, KS",28234,"Counties",27298
28250,"Coffey County, KS",28234,"Counties",27298
28251,"Comanche County, KS",28234,"Counties",27298
28252,"Cowley County, KS",28234,"Counties",27298
28253,"Crawford County, KS",28234,"Counties",27298
28254,"Decatur County, KS",28234,"Counties",27298
28255,"Dickinson County, KS",28234,"Counties",27298
28256,"Doniphan County, KS",28234,"Counties",27298
28257,"Douglas County, KS",28234,"Counties",27298
28258,"Edwards County, KS",28234,"Counties",27298
28259,"Elk County, KS",28234,"Counties",27298
28260,"Ellis County, KS",28234,"Counties",27298
28261,"Ellsworth County, KS",28234,"Counties",27298
28262,"Finney County, KS",28234,"Counties",27298
28263,"Ford County, KS",28234,"Counties",27298
28264,"Franklin County, KS",28234,"Counties",27298
28265,"Geary County, KS",28234,"Counties",27298
28266,"Gove County, KS",28234,"Counties",27298
28267,"Graham County, KS",28234,"Counties",27298
28268,"Grant County, KS",28234,"Counties",27298
28269,"Gray County, KS",28234,"Counties",27298
28270,"Greeley County, KS",28234,"Counties",27298
28271,"Greenwood County, KS",28234,"Counties",27298
28272,"Hamilton County, KS",28234,"Counties",27298
28273,"Harper County, KS",28234,"Counties",27298
28274,"Harvey County, KS",28234,"Counties",27298
28275,"Haskell County, KS",28234,"Counties",27298
28276,"Hodgeman County, KS",28234,"Counties",27298
28277,"Jackson County, KS",28234,"Counties",27298
28278,"Jefferson County, KS",28234,"Counties",27298
28279,"Jewell County, KS",28234,"Counties",27298
28280,"Johnson County, KS",28234,"Counties",27298
28281,"Kearny County, KS",28234,"Counties",27298
28282,"Kingman County, KS",28234,"Counties",27298
28283,"Kiowa County, KS",28234,"Counties",27298
28284,"Labette County, KS",28234,"Counties",27298
28285,"Lane County, KS",28234,"Counties",27298
28286,"Leavenworth County, KS",28234,"Counties",27298
28287,"Lincoln County, KS",28234,"Counties",27298
28288,"Linn County, KS",28234,"Counties",27298
28289,"Logan County, KS",28234,"Counties",27298
28290,"Lyon County, KS",28234,"Counties",27298
28291,"Marion County, KS",28234,"Counties",27298
28292,"Marshall County, KS",28234,"Counties",27298
28293,"McPherson County, KS",28234,"Counties",27298
28294,"Meade County, KS",28234,"Counties",27298
28295,"Miami County, KS",28234,"Counties",27298
28296,"Mitchell County, KS",28234,"Counties",27298
28297,"Montgomery County, KS",28234,"Counties",27298
28298,"Morris County, KS",28234,"Counties",27298
28299,"Morton County, KS",28234,"Counties",27298
28300,"Nemaha County, KS",28234,"Counties",27298
28301,"Neosho County, KS",28234,"Counties",27298
28302,"Ness County, KS",28234,"Counties",27298
28303,"Norton County, KS",28234,"Counties",27298
28304,"Osage County, KS",28234,"Counties",27298
28305,"Osborne County, KS",28234,"Counties",27298
28306,"Ottawa County, KS",28234,"Counties",27298
28307,"Pawnee County, KS",28234,"Counties",27298
28308,"Phillips County, KS",28234,"Counties",27298
28309,"Pottawatomie County, KS",28234,"Counties",27298
28310,"Pratt County, KS",28234,"Counties",27298
28311,"Rawlins County, KS",28234,"Counties",27298
28312,"Reno County, KS",28234,"Counties",27298
28313,"Republic County, KS",28234,"Counties",27298
28314,"Rice County, KS",28234,"Counties",27298
28315,"Riley County, KS",28234,"Counties",27298
28316,"Rooks County, KS",28234,"Counties",27298
28317,"Rush County, KS",28234,"Counties",27298
28318,"Russell County, KS",28234,"Counties",27298
28319,"Saline County, KS",28234,"Counties",27298
28320,"Scott County, KS",28234,"Counties",27298
28321,"Sedgwick County, KS",28234,"Counties",27298
28322,"Seward County, KS",28234,"Counties",27298
28323,"Shawnee County, KS",28234,"Counties",27298
28324,"Sheridan County, KS",28234,"Counties",27298
28325,"Sherman County, KS",28234,"Counties",27298
28326,"Smith County, KS",28234,"Counties",27298
28327,"Stafford County, KS",28234,"Counties",27298
28328,"Stanton County, KS",28234,"Counties",27298
28329,"Stevens County, KS",28234,"Counties",27298
28330,"Sumner County, KS",28234,"Counties",27298
28331,"Thomas County, KS",28234,"Counties",27298
28332,"Trego County, KS",28234,"Counties",27298
28333,"Wabaunsee County, KS",28234,"Counties",27298
28334,"Wallace County, KS",28234,"Counties",27298
28335,"Washington County, KS",28234,"Counties",27298
28336,"Wichita County, KS",28234,"Counties",27298
28337,"Wilson County, KS",28234,"Counties",27298
28338,"Woodson County, KS",28234,"Counties",27298
28339,"Wyandotte County, KS",28234,"Counties",27298
30690,"Kansas City, MO-KS",30689,"MSAs",27298
30691,"Lawrence, KS",30689,"MSAs",27298
33199,"Manhattan, KS",30689,"MSAs",27298
30692,"St. Joseph, MO-KS",30689,"MSAs",27298
30693,"Topeka, KS",30689,"MSAs",27298
30694,"Wichita, KS",30689,"MSAs",27298
33463,"Kansas City, KS",33462,"Metropolitan Areas",27298
927,"Adair County, KY",28340,"Counties",152
925,"Allen County, KY",28340,"Counties",152
923,"Anderson County, KY",28340,"Counties",152
921,"Ballard County, KY",28340,"Counties",152
919,"Barren County, KY",28340,"Counties",152
28346,"Bath County, KY",28340,"Counties",152
28347,"Bell County, KY",28340,"Counties",152
28348,"Boone County, KY",28340,"Counties",152
28349,"Bourbon County, KY",28340,"Counties",152
28350,"Boyd County, KY",28340,"Counties",152
917,"Boyle County, KY",28340,"Counties",152
28352,"Bracken County, KY",28340,"Counties",152
28353,"Breathitt County, KY",28340,"Counties",152
915,"Breckinridge County, KY",28340,"Counties",152
913,"Bullitt County, KY",28340,"Counties",152
911,"Butler County, KY",28340,"Counties",152
909,"Caldwell County, KY",28340,"Counties",152
907,"Calloway County, KY",28340,"Counties",152
28359,"Campbell County, KY",28340,"Counties",152
905,"Carlisle County, KY",28340,"Counties",152
902,"Carroll County, KY",28340,"Counties",152
28362,"Carter County, KY",28340,"Counties",152
901,"Casey County, KY",28340,"Counties",152
899,"Christian County, KY",28340,"Counties",152
28365,"Clark County, KY",28340,"Counties",152
28366,"Clay County, KY",28340,"Counties",152
897,"Clinton County, KY",28340,"Counties",152
895,"Crittenden County, KY",28340,"Counties",152
893,"Cumberland County, KY",28340,"Counties",152
891,"Daviess County, KY",28340,"Counties",152
889,"Edmonson County, KY",28340,"Counties",152
28372,"Elliott County, KY",28340,"Counties",152
28373,"Estill County, KY",28340,"Counties",152
28374,"Fayette County, KY",28340,"Counties",152
28375,"Fleming County, KY",28340,"Counties",152
28376,"Floyd County, KY",28340,"Counties",152
887,"Franklin County, KY",28340,"Counties",152
885,"Fulton County, KY",28340,"Counties",152
883,"Gallatin County, KY",28340,"Counties",152
28380,"Garrard County, KY",28340,"Counties",152
28381,"Grant County, KY",28340,"Counties",152
881,"Graves County, KY",28340,"Counties",152
879,"Grayson County, KY",28340,"Counties",152
877,"Green County, KY",28340,"Counties",152
28385,"Greenup County, KY",28340,"Counties",152
875,"Hancock County, KY",28340,"Counties",152
873,"Hardin County, KY",28340,"Counties",152
28388,"Harlan County, KY",28340,"Counties",152
28389,"Harrison County, KY",28340,"Counties",152
871,"Hart County, KY",28340,"Counties",152
869,"Henderson County, KY",28340,"Counties",152
867,"Henry County, KY",28340,"Counties",152
865,"Hickman County, KY",28340,"Counties",152
863,"Hopkins County, KY",28340,"Counties",152
28395,"Jackson County, KY",28340,"Counties",152
861,"Jefferson County, KY",28340,"Counties",152
28397,"Jessamine County, KY",28340,"Counties",152
28398,"Johnson County, KY",28340,"Counties",152
28399,"Kenton County, KY",28340,"Counties",152
28400,"Knott County, KY",28340,"Counties",152
28401,"Knox County, KY",28340,"Counties",152
859,"Larue County, KY",28340,"Counties",152
28403,"Laurel County, KY",28340,"Counties",152
28404,"Lawrence County, KY",28340,"Counties",152
28405,"Lee County, KY",28340,"Counties",152
28406,"Leslie County, KY",28340,"Counties",152
28407,"Letcher County, KY",28340,"Counties",152
28408,"Lewis County, KY",28340,"Counties",152
28409,"Lincoln County, KY",28340,"Counties",152
858,"Livingston County, KY",28340,"Counties",152
856,"Logan County, KY",28340,"Counties",152
854,"Lyon County, KY",28340,"Counties",152
28413,"Madison County, KY",28340,"Counties",152
28414,"Magoffin County, KY",28340,"Counties",152
852,"Marion County, KY",28340,"Counties",152
850,"Marshall County, KY",28340,"Counties",152
28417,"Martin County, KY",28340,"Counties",152
28418,"Mason County, KY",28340,"Counties",152
846,"McCracken County, KY",28340,"Counties",152
28420,"McCreary County, KY",28340,"Counties",152
847,"McLean County, KY",28340,"Counties",152
843,"Meade County, KY",28340,"Counties",152
28423,"Menifee County, KY",28340,"Counties",152
841,"Mercer County, KY",28340,"Counties",152
839,"Metcalfe County, KY",28340,"Counties",152
837,"Monroe County, KY",28340,"Counties",152
28427,"Montgomery County, KY",28340,"Counties",152
28428,"Morgan County, KY",28340,"Counties",152
835,"Muhlenberg County, KY",28340,"Counties",152
833,"Nelson County, KY",28340,"Counties",152
28431,"Nicholas County, KY",28340,"Counties",152
831,"Ohio County, KY",28340,"Counties",152
829,"Oldham County, KY",28340,"Counties",152
827,"Owen County, KY",28340,"Counties",152
28435,"Owsley County, KY",28340,"Counties",152
28436,"Pendleton County, KY",28340,"Counties",152
28437,"Perry County, KY",28340,"Counties",152
28438,"Pike County, KY",28340,"Counties",152
28439,"Powell County, KY",28340,"Counties",152
28440,"Pulaski County, KY",28340,"Counties",152
28441,"Robertson County, KY",28340,"Counties",152
28442,"Rockcastle County, KY",28340,"Counties",152
28443,"Rowan County, KY",28340,"Counties",152
824,"Russell County, KY",28340,"Counties",152
28445,"Scott County, KY",28340,"Counties",152
823,"Shelby County, KY",28340,"Counties",152
821,"Simpson County, KY",28340,"Counties",152
819,"Spencer County, KY",28340,"Counties",152
817,"Taylor County, KY",28340,"Counties",152
815,"Todd County, KY",28340,"Counties",152
813,"Trigg County, KY",28340,"Counties",152
811,"Trimble County, KY",28340,"Counties",152
809,"Union County, KY",28340,"Counties",152
806,"Warren County, KY",28340,"Counties",152
805,"Washington County, KY",28340,"Counties",152
803,"Wayne County, KY",28340,"Counties",152
801,"Webster County, KY",28340,"Counties",152
28458,"Whitley County, KY",28340,"Counties",152
28459,"Wolfe County, KY",28340,"Counties",152
28460,"Woodford County, KY",28340,"Counties",152
3004,"Bowling Green, KY",30695,"MSAs",152
30697,"Cincinnati, OH-KY-IN",30695,"MSAs",152
30698,"Clarksville, TN-KY",30695,"MSAs",152
3005,"Elizabethtown-Fort Knox, KY",30695,"MSAs",152
30700,"Evansville, IN-KY",30695,"MSAs",152
30701,"Huntington-Ashland, WV-KY-OH",30695,"MSAs",152
30702,"Lexington-Fayette, KY",30695,"MSAs",152
333,"Louisville-Jefferson County, KY-IN",30695,"MSAs",152
331,"Owensboro, KY",30695,"MSAs",152
32933,"Cincinnati-Hamilton, OH-KY-IN (CMSA)",32932,"CPI for MSAs and Consolidated MSAs",152
28462,"Acadia Parish, LA",28461,"Parishes",27300
28463,"Allen Parish, LA",28461,"Parishes",27300
28464,"Ascension Parish, LA",28461,"Parishes",27300
28465,"Assumption Parish, LA",28461,"Parishes",27300
28466,"Avoyelles Parish, LA",28461,"Parishes",27300
28467,"Beauregard Parish, LA",28461,"Parishes",27300
28468,"Bienville Parish, LA",28461,"Parishes",27300
28469,"Bossier Parish, LA",28461,"Parishes",27300
28470,"Caddo Parish, LA",28461,"Parishes",27300
28471,"Calcasieu Parish, LA",28461,"Parishes",27300
28472,"Caldwell Parish, LA",28461,"Parishes",27300
28473,"Cameron Parish, LA",28461,"Parishes",27300
28474,"Catahoula Parish, LA",28461,"Parishes",27300
28475,"Claiborne Parish, LA",28461,"Parishes",27300
28476,"Concordia Parish, LA",28461,"Parishes",27300
28477,"De Soto Parish, LA",28461,"Parishes",27300
28478,"East Baton Rouge Parish, LA",28461,"Parishes",27300
28479,"East Carroll Parish, LA",28461,"Parishes",27300
28480,"East Feliciana Parish, LA",28461,"Parishes",27300
28481,"Evangeline Parish, LA",28461,"Parishes",27300
28482,"Franklin Parish, LA",28461,"Parishes",27300
28483,"Grant Parish, LA",28461,"Parishes",27300
28484,"Iberia Parish, LA",28461,"Parishes",27300
28485,"Iberville Parish, LA",28461,"Parishes",27300
28486,"Jackson Parish, LA",28461,"Parishes",27300
28487,"Jefferson Parish, LA",28461,"Parishes",27300
28488,"Jefferson Davis Parish, LA",28461,"Parishes",27300
28489,"Lafayette Parish, LA",28461,"Parishes",27300
28490,"LaFourche Parish, LA",28461,"Parishes",27300
28491,"La Salle Parish, LA",28461,"Parishes",27300
28492,"Lincoln Parish, LA",28461,"Parishes",27300
28493,"Livingston Parish, LA",28461,"Parishes",27300
28494,"Madison Parish, LA",28461,"Parishes",27300
28495,"Morehouse Parish, LA",28461,"Parishes",27300
28496,"Natchitoches Parish, LA",28461,"Parishes",27300
28497,"Orleans Parish, LA",28461,"Parishes",27300
28498,"Ouachita Parish, LA",28461,"Parishes",27300
28499,"Plaquemines Parish, LA",28461,"Parishes",27300
28500,"Pointe Coupee Parish, LA",28461,"Parishes",27300
28501,"Rapides Parish, LA",28461,"Parishes",27300
28502,"Red River Parish, LA",28461,"Parishes",27300
28503,"Richland Parish, LA",28461,"Parishes",27300
28504,"Sabine Parish, LA",28461,"Parishes",27300
28505,"St. Bernard Parish, LA",28461,"Parishes",27300
28506,"St. Charles Parish, LA",28461,"Parishes",27300
28507,"St. Helena Parish, LA",28461,"Parishes",27300
28508,"St. James Parish, LA",28461,"Parishes",27300
28509,"St. John the Baptist Parish, LA",28461,"Parishes",27300
28510,"St. Landry Parish, LA",28461,"Parishes",27300
28511,"St. Martin Parish, LA",28461,"Parishes",27300
28512,"St. Mary Parish, LA",28461,"Parishes",27300
28513,"St. Tammany Parish, LA",28461,"Parishes",27300
28514,"Tangipahoa Parish, LA",28461,"Parishes",27300
28515,"Tensas Parish, LA",28461,"Parishes",27300
28516,"Terrebonne Parish, LA",28461,"Parishes",27300
28517,"Union Parish, LA",28461,"Parishes",27300
28518,"Vermilion Parish, LA",28461,"Parishes",27300
28519,"Vernon Parish, LA",28461,"Parishes",27300
28520,"Washington Parish, LA",28461,"Parishes",27300
28521,"Webster Parish, LA",28461,"Parishes",27300
28522,"West Baton Rouge Parish, LA",28461,"Parishes",27300
28523,"West Carroll Parish, LA",28461,"Parishes",27300
28524,"West Feliciana Parish, LA",28461,"Parishes",27300
28525,"Winn Parish, LA",28461,"Parishes",27300
30706,"Alexandria, LA",30705,"MSAs",27300
30707,"Baton Rouge, LA",30705,"MSAs",27300
33425,"Hammond, LA",30705,"MSAs",27300
30708,"Houma-Thibodaux, LA",30705,"MSAs",27300
30709,"Lafayette, LA",30705,"MSAs",27300
30710,"Lake Charles, LA",30705,"MSAs",27300
30711,"Monroe, LA",30705,"MSAs",27300
30712,"New Orleans-Metairie, LA",30705,"MSAs",27300
30713,"Shreveport-Bossier City, LA",30705,"MSAs",27300
28527,"Androscoggin County, ME",28526,"Counties",27301
28528,"Aroostook County, ME",28526,"Counties",27301
28529,"Cumberland County, ME",28526,"Counties",27301
28530,"Franklin County, ME",28526,"Counties",27301
28531,"Hancock County, ME",28526,"Counties",27301
28532,"Kennebec County, ME",28526,"Counties",27301
28533,"Knox County, ME",28526,"Counties",27301
28534,"Lincoln County, ME",28526,"Counties",27301
28535,"Oxford County, ME",28526,"Counties",27301
28536,"Penobscot County, ME",28526,"Counties",27301
28537,"Piscataquis County, ME",28526,"Counties",27301
28538,"Sagadahoc County, ME",28526,"Counties",27301
28539,"Somerset County, ME",28526,"Counties",27301
28540,"Waldo County, ME",28526,"Counties",27301
28541,"Washington County, ME",28526,"Counties",27301
28542,"York County, ME",28526,"Counties",27301
32100,"Augusta, ME",32084,"New England City and Town Areas",27301
32101,"Bangor, ME",32084,"New England City and Town Areas",27301
32102,"Brunswick, ME",32084,"New England City and Town Areas",27301
32103,"Lewiston-Auburn, ME",32084,"New England City and Town Areas",27301
32104,"Portland-South Portland-Biddeford, ME",32084,"New England City and Town Areas",27301
32105,"Portsmouth, NH-ME",32084,"New England City and Town Areas",27301
32106,"Rochester-Dover, NH-ME",32084,"New England City and Town Areas",27301
32107,"Rockland, ME",32084,"New England City and Town Areas",27301
32108,"Sanford, ME",32084,"New England City and Town Areas",27301
32109,"Waterville, ME",32084,"New England City and Town Areas",27301
30715,"Bangor, ME",30714,"MSAs",27301
33691,"Dover-Durham, NH-ME",30714,"MSAs",27301
30716,"Lewiston-Auburn, ME",30714,"MSAs",27301
30717,"Portland-South Portland, ME",30714,"MSAs",27301
32916,"Boston-Brockton-Nashua, MA-NH-ME-CT (CMSA)",32915,"CPI for MSAs and Consolidated MSAs",27301
28544,"Allegany County, MD",28543,"Counties",27302
28545,"Anne Arundel County, MD",28543,"Counties",27302
28546,"Baltimore County, MD",28543,"Counties",27302
28547,"Baltimore City, MD",28543,"Counties",27302
28548,"Calvert County, MD",28543,"Counties",27302
28549,"Caroline County, MD",28543,"Counties",27302
28550,"Carroll County, MD",28543,"Counties",27302
28551,"Cecil County, MD",28543,"Counties",27302
28552,"Charles County, MD",28543,"Counties",27302
28553,"Dorchester County, MD",28543,"Counties",27302
28554,"Frederick County, MD",28543,"Counties",27302
28555,"Garrett County, MD",28543,"Counties",27302
28556,"Harford County, MD",28543,"Counties",27302
28557,"Howard County, MD",28543,"Counties",27302
28558,"Kent County, MD",28543,"Counties",27302
28559,"Montgomery County, MD",28543,"Counties",27302
28560,"Prince George's County, MD",28543,"Counties",27302
28561,"Queen Anne's County, MD",28543,"Counties",27302
28562,"Somerset County, MD",28543,"Counties",27302
28563,"St. Mary's County, MD",28543,"Counties",27302
28564,"Talbot County, MD",28543,"Counties",27302
28565,"Washington County, MD",28543,"Counties",27302
28566,"Wicomico County, MD",28543,"Counties",27302
28567,"Worcester County, MD",28543,"Counties",27302
33451,"Calvert-Charles-Prince George's, MD",33452,"Metropolitan Areas",27302
33131,"Bethesda-Rockville-Frederick, MD ",33130,"Metropolitan Divisions",27302
33436,"Silver Spring-Frederick-Rockville, MD",33130,"Metropolitan Divisions",27302
33133,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33130,"Metropolitan Divisions",27302
33132,"Wilmington, DE-MD-NJ",33130,"Metropolitan Divisions",27302
30719,"Baltimore-Columbia-Towson, MD",30718,"MSAs",27302
33414,"California-Lexington Park, MD",30718,"MSAs",27302
30720,"Cumberland, MD-WV",30718,"MSAs",27302
30721,"Hagerstown-Martinsburg, MD-WV",30718,"MSAs",27302
30722,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",30718,"MSAs",27302
30723,"Salisbury, MD-DE",30718,"MSAs",27302
30724,"Washington-Arlington-Alexandria, DC-VA-MD-WV",30718,"MSAs",27302
32882,"Philadelphia-Wilmington-Atlantic City, PA-NJ-DE-MD (CMSA)",32881,"CPI for MSAs and Consolidated MSAs",27302
32922,"Washington-Baltimore, DC-MD-VA-WV (CMSA)",32881,"CPI for MSAs and Consolidated MSAs",27302
28569,"Barnstable County, MA",28568,"Counties",27303
28570,"Berkshire County, MA",28568,"Counties",27303
28571,"Bristol County, MA",28568,"Counties",27303
28572,"Dukes County, MA",28568,"Counties",27303
28573,"Essex County, MA",28568,"Counties",27303
28574,"Franklin County, MA",28568,"Counties",27303
28575,"Hampden County, MA",28568,"Counties",27303
28576,"Hampshire County, MA",28568,"Counties",27303
28577,"Middlesex County, MA",28568,"Counties",27303
28578,"Nantucket County, MA",28568,"Counties",27303
28579,"Norfolk County, MA",28568,"Counties",27303
28580,"Plymouth County, MA",28568,"Counties",27303
28581,"Suffolk County, MA",28568,"Counties",27303
28582,"Worcester County, MA",28568,"Counties",27303
32110,"Amherst Center, MA",32085,"New England City and Town Areas",27303
32111,"Athol, MA",32085,"New England City and Town Areas",27303
32112,"Barnstable Town, MA",32085,"New England City and Town Areas",27303
32113,"Boston-Cambridge-Quincy, MA-NH",32085,"New England City and Town Areas",27303
33453,"Brockton-Bridgewater-Easton, MA",32085,"New England City and Town Areas",27303
33454,"Framingham, MA",32085,"New England City and Town Areas",27303
32114,"Greenfield, MA",32085,"New England City and Town Areas",27303
33456,"Haverhill-North Andover-Amesbury, MA-NH",32085,"New England City and Town Areas",27303
32115,"Leominster-Fitchburg-Gardner, MA",32085,"New England City and Town Areas",27303
33457,"Lowell-Billerica-Chelmsford, MA-NH",32085,"New England City and Town Areas",27303
33458,"Nashua, NH-MA",32085,"New England City and Town Areas",27303
32116,"New Bedford, MA",32085,"New England City and Town Areas",27303
32117,"North Adams, MA-VT",32085,"New England City and Town Areas",27303
33455,"Peabody, MA",32085,"New England City and Town Areas",27303
32118,"Pittsfield, MA",32085,"New England City and Town Areas",27303
32119,"Providence-Fall River-Warwick, RI-MA",32085,"New England City and Town Areas",27303
32120,"Springfield, MA-CT",32085,"New England City and Town Areas",27303
32121,"Worcester, MA-CT",32085,"New England City and Town Areas",27303
30726,"Barnstable Town, MA",30725,"MSAs",27303
30727,"Boston-Cambridge-Newton, MA-NH",30725,"MSAs",27303
30728,"Pittsfield, MA",30725,"MSAs",27303
30729,"Providence-Warwick, RI-MA",30725,"MSAs",27303
30730,"Springfield, MA",30725,"MSAs",27303
30731,"Worcester, MA-CT",30725,"MSAs",27303
32912,"Boston-Brockton-Nashua, MA-NH-ME-CT (CMSA)",32911,"CPI for MSAs and Consolidated MSAs",27303
33135,"Boston, MA",33134,"Metropolitan Divisions",27303
33136,"Cambridge-Newton-Framingham, MA",33134,"Metropolitan Divisions",27303
33137,"Peabody, MA ",33134,"Metropolitan Divisions",27303
28584,"Alcona County, MI",28583,"Counties",27304
28585,"Alger County, MI",28583,"Counties",27304
28586,"Allegan County, MI",28583,"Counties",27304
28587,"Alpena County, MI",28583,"Counties",27304
28588,"Antrim County, MI",28583,"Counties",27304
28589,"Arenac County, MI",28583,"Counties",27304
28590,"Baraga County, MI",28583,"Counties",27304
28591,"Barry County, MI",28583,"Counties",27304
28592,"Bay County, MI",28583,"Counties",27304
28593,"Benzie County, MI",28583,"Counties",27304
28594,"Berrien County, MI",28583,"Counties",27304
28595,"Branch County, MI",28583,"Counties",27304
28596,"Calhoun County, MI",28583,"Counties",27304
28597,"Cass County, MI",28583,"Counties",27304
28598,"Charlevoix County, MI",28583,"Counties",27304
28599,"Cheboygan County, MI",28583,"Counties",27304
28600,"Chippewa County, MI",28583,"Counties",27304
28601,"Clare County, MI",28583,"Counties",27304
28602,"Clinton County, MI",28583,"Counties",27304
28603,"Crawford County, MI",28583,"Counties",27304
28604,"Delta County, MI",28583,"Counties",27304
28605,"Dickinson County, MI",28583,"Counties",27304
28606,"Eaton County, MI",28583,"Counties",27304
28607,"Emmet County, MI",28583,"Counties",27304
28608,"Genesee County, MI",28583,"Counties",27304
28609,"Gladwin County, MI",28583,"Counties",27304
28610,"Gogebic County, MI",28583,"Counties",27304
28611,"Grand Traverse County, MI",28583,"Counties",27304
28612,"Gratiot County, MI",28583,"Counties",27304
28613,"Hillsdale County, MI",28583,"Counties",27304
28614,"Houghton County, MI",28583,"Counties",27304
28615,"Huron County, MI",28583,"Counties",27304
28616,"Ingham County, MI",28583,"Counties",27304
28617,"Ionia County, MI",28583,"Counties",27304
28618,"Iosco County, MI",28583,"Counties",27304
28619,"Iron County, MI",28583,"Counties",27304
28620,"Isabella County, MI",28583,"Counties",27304
28621,"Jackson County, MI",28583,"Counties",27304
28622,"Kalamazoo County, MI",28583,"Counties",27304
28623,"Kalkaska County, MI",28583,"Counties",27304
28624,"Kent County, MI",28583,"Counties",27304
28625,"Keweenaw County, MI",28583,"Counties",27304
28626,"Lake County, MI",28583,"Counties",27304
28627,"Lapeer County, MI",28583,"Counties",27304
28628,"Leelanau County, MI",28583,"Counties",27304
28629,"Lenawee County, MI",28583,"Counties",27304
28630,"Livingston County, MI",28583,"Counties",27304
28631,"Luce County, MI",28583,"Counties",27304
28632,"Mackinac County, MI",28583,"Counties",27304
28633,"Macomb County, MI",28583,"Counties",27304
28634,"Manistee County, MI",28583,"Counties",27304
28635,"Marquette County, MI",28583,"Counties",27304
28636,"Mason County, MI",28583,"Counties",27304
28637,"Mecosta County, MI",28583,"Counties",27304
28638,"Menominee County, MI",28583,"Counties",27304
28639,"Midland County, MI",28583,"Counties",27304
28640,"Missaukee County, MI",28583,"Counties",27304
28641,"Monroe County, MI",28583,"Counties",27304
28642,"Montcalm County, MI",28583,"Counties",27304
28643,"Montmorency County, MI",28583,"Counties",27304
28644,"Muskegon County, MI",28583,"Counties",27304
28645,"Newaygo County, MI",28583,"Counties",27304
28646,"Oakland County, MI",28583,"Counties",27304
28647,"Oceana County, MI",28583,"Counties",27304
28648,"Ogemaw County, MI",28583,"Counties",27304
28649,"Ontonagon County, MI",28583,"Counties",27304
28650,"Osceola County, MI",28583,"Counties",27304
28651,"Oscoda County, MI",28583,"Counties",27304
28652,"Otsego County, MI",28583,"Counties",27304
28653,"Ottawa County, MI",28583,"Counties",27304
28654,"Presque Isle County, MI",28583,"Counties",27304
28655,"Roscommon County, MI",28583,"Counties",27304
28656,"Saginaw County, MI",28583,"Counties",27304
28657,"Sanilac County, MI",28583,"Counties",27304
28658,"Schoolcraft County, MI",28583,"Counties",27304
28659,"Shiawassee County, MI",28583,"Counties",27304
28660,"St. Clair County, MI",28583,"Counties",27304
28661,"St. Joseph County, MI",28583,"Counties",27304
28662,"Tuscola County, MI",28583,"Counties",27304
28663,"Van Buren County, MI",28583,"Counties",27304
28664,"Washtenaw County, MI",28583,"Counties",27304
28665,"Wayne County, MI",28583,"Counties",27304
28666,"Wexford County, MI",28583,"Counties",27304
30733,"Ann Arbor, MI",30732,"MSAs",27304
30734,"Battle Creek, MI",30732,"MSAs",27304
30735,"Bay City, MI",30732,"MSAs",27304
30736,"Detroit-Warren-Dearborn, MI",30732,"MSAs",27304
30737,"Flint, MI",30732,"MSAs",27304
30738,"Grand Rapids-Kentwood, MI",30732,"MSAs",27304
30739,"Holland-Grand Haven, MI",30732,"MSAs",27304
30740,"Jackson, MI",30732,"MSAs",27304
30741,"Kalamazoo-Portage, MI",30732,"MSAs",27304
30742,"Lansing-East Lansing, MI",30732,"MSAs",27304
33431,"Midland, MI",30732,"MSAs",27304
30743,"Monroe, MI",30732,"MSAs",27304
30744,"Muskegon, MI",30732,"MSAs",27304
30745,"Niles, MI",30732,"MSAs",27304
30746,"Saginaw, MI",30732,"MSAs",27304
30747,"South Bend-Mishawaka, IN-MI",30732,"MSAs",27304
32890,"Detroit-Ann Arbor-Flint, MI (CMSA)",32889,"CPI for MSAs and Consolidated MSAs",27304
33151,"Detroit-Dearborn-Livonia, MI",33150,"Metropolitan Divisions",27304
33152,"Warren-Troy-Farmington Hills, MI",33150,"Metropolitan Divisions",27304
28668,"Aitkin County, MN",28667,"Counties",27305
28669,"Anoka County, MN",28667,"Counties",27305
28670,"Becker County, MN",28667,"Counties",27305
28671,"Beltrami County, MN",28667,"Counties",27305
28672,"Benton County, MN",28667,"Counties",27305
28673,"Big Stone County, MN",28667,"Counties",27305
28674,"Blue Earth County, MN",28667,"Counties",27305
28675,"Brown County, MN",28667,"Counties",27305
28676,"Carlton County, MN",28667,"Counties",27305
28677,"Carver County, MN",28667,"Counties",27305
28678,"Cass County, MN",28667,"Counties",27305
28679,"Chippewa County, MN",28667,"Counties",27305
28680,"Chisago County, MN",28667,"Counties",27305
28681,"Clay County, MN",28667,"Counties",27305
28682,"Clearwater County, MN",28667,"Counties",27305
28683,"Cook County, MN",28667,"Counties",27305
